id,user_id,sentiment,text,processed_text,hashtags
263186967615905792,610467658,neutral,"Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...",apple software retail chief overhaul san francisco reuters apple inc ceo tim cook monday pushed powerful hea,[]
256416307182985217,47208627,objective-OR-neutral,Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://bit.ly/Q1z5MC ,capello say time russia win big match russia manager fabio capello thursday said intended httpbitlyq1z5mc,[]
262953053659996161,36210889,objective,I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!,im hosting day party spartacus friday 26 spy raleigh night,[]
263701469289644032,129412273,objective-OR-neutral,Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday,eli manning hope giant uplift spirit million affected sandy ny game steelers sunday,[]
256340930414645248,124869414,positive,"Fabio Capello: ""From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow"". #cantwait",fabio capello ive seen day assure russia capable getting good result v portugal tomorrow cantwait,['cantwait']
264230079494770688,297382357,negative,"Parker, Leonard steal OKC's thunder: Ninety minutes before tipoff Thursday night at the AT&T Center, Oklahoma Ci... http://bit.ly/Ry8xDI ",parker leonard steal okcs thunder ninety minute tipoff thursday night att center oklahoma ci httpbitlyry8xdi,[]
263640783863816192,214139359,negative,I -may- be the only girl on the face of the earth that DOESN'T find Channing Tatum attractive. #callmecrazy #justsayin #donthateme,may girl face earth doesnt find channing tatum attractive callmecrazy justsayin donthateme,"['callmecrazy', 'justsayin', 'donthateme']"
259535556055269376,28207562,neutral,"Cold pizza and Mass Effect 3. I want my leg healed!! Going to look up some voodoo shit. I'll be walking, jumping and running tomorrow.",cold pizza mass effect 3 want leg healed going look voodoo shit ill walking jumping running tomorrow,[]
261624197380460544,281520735,objective,#hulu Video Game Trailers - Launch Trailer: Check out the launch trailer for Mass Effect 3. Added: Fri Oct 26 00... http://bit.ly/Y0T17V ,hulu video game trailer launch trailer check launch trailer mass effect 3 added fri oct 26 00 httpbitlyy0t17v,['hulu']
264096683766456320,93522700,negative,Stacie just hit me up and said my packages might be up here tomorrow if that's the case I'm not going to the rave in San Fran. #priorities,stacie hit said package might tomorrow thats case im going rave san fran priority,['priorities']
263773432750157824,268893346,objective-OR-neutral,Of course it's Aston Villa. Played them off the park on Saturday. Bring it on!,course aston villa played park saturday bring,[]
264169849067028480,372547953,negative,Give me 5 mins with Candy the dancer from Deja Vu I'm nutting on my 4th pump she that bad lol,give 5 min candy dancer deja vu im nutting 4th pump bad lol,[]
263331726942691329,70257698,positive,"Thank you snow for cancelling classes today. Now you may stop snowing, so that I can drive to Chapel Hill tomorrow. I'd really appreciate it",thank snow cancelling class today may stop snowing drive chapel hill tomorrow id really appreciate,[]
260232337051230208,223305414,positive,Chick in my class said Flacco is the best QB in the league. 1- why is a chick talkin football. 2. I cant wait for class tomorrow lol,chick class said flacco best qb league 1 chick talkin football 2 cant wait class tomorrow lol,[]
264243566207975424,14931166,positive,#entrepreneur #angelinvestor pitch in on the new birthday party / Super Bowl Sunday treat http://www.indiegogo.com/projects/265398 ,entrepreneur angelinvestor pitch new birthday party super bowl sunday treat httpwwwindiegogocomprojects265398,"['entrepreneur', 'angelinvestor']"
226345220239925249,42909123,positive,#OilersMobile: July 20: Sam Gagner | http://bit.ly/LCw6gl-  @gagns89 nice to have you there for at least another year!,oilersmobile july 20 sam gagner httpbitlylcw6gl gagns89 nice least another year,['OilersMobile']
264188304747003904,200276624,positive,think i might go see flight tomorrow just because Denzel Washington ..,think might go see flight tomorrow denzel washington,[]
241625219050123264,41202626,objective,Mohamed Nasheed's Press brief about CONI report - 31 Aug 2012: http://youtu.be/Z-_CRJFfNN4  via @youtube,mohamed nasheeds press brief coni report 31 aug 2012 httpyoutubez_crjffnn4 via youtube,[]
264140484614684672,433625759,positive,I wish the best of luck to the boro football players and hope they kick butt Saturday for shaun #WinItForShaun,wish best luck boro football player hope kick butt saturday shaun winitforshaun,['WinItForShaun']
256408189157916672,62631820,negative,"Honesty is often best policy: Fabio Capello, Russia coach: ""I was hoping Ronaldo's injury was more serious so he couldn't play tomorrow.""",honesty often best policy fabio capello russia coach hoping ronaldos injury serious couldnt play tomorrow,[]
263803981384515584,243903348,negative,This is Austin Rivers 1st game and people sucking him he a rookie chill !,austin river 1st game people sucking rookie chill,[]
262696171703783425,283223567,positive,"Im enjoying Celebrity Juice instead of sleep, going to be fooked tomorrow though",im enjoying celebrity juice instead sleep going fooked tomorrow though,[]
244715076228096001,40362193,positive,"The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... http://fb.me/xmTIHGwM ",woman black legendary ghost thriller touring dubai abu dhabi november december httpfbmexmtihgwm,[]
264107216578174976,27952164,neutral,Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!,please wednesday potus elected move country forward,['Forward']
264134721938808832,628912797,objective-OR-neutral,"#ASimpleLife opens tomorrow at Lee's 4-Star in San Fran - Roger Ebert called it ""one of the year's best films"" http://www.lntsf.com/4-star-theatre.html …",asimplelife open tomorrow lee 4star san fran roger ebert called one year best film httpwwwlntsfcom4startheatrehtml,['ASimpleLife']
240753714661584896,329047546,objective,#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.,hcafc loan keeper ben amos named england under21s side face azerbaijan next thursday norway sept 10,['hcafc']
264113005078405120,19816683,objective-OR-neutral,Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).,hayleyrose booked see good day die hard february 14 2013 valentine day,[]
264208558336389121,112878558,positive,@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same. That's my boy,amianatyransky frankie think im gon na date bed tomorrow thats boy,[]
246776355558129664,98698262,positive,Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace. http://lockerz.com/s/244401131 ,pray mohamed morsi new president egypt may continue leader freedom peace httplockerzcoms244401131,[]
261540587801563136,35143403,negative,"Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!",axl rose need give later soon tomorrow,[]
259724822978904064,624790220,neutral,PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://ow.ly/etb1D ,pbr mokbpresents bring jim white do317 lounge october 23rd 7 pm httpowlyetb1d,[]
263610234029879297,38781991,positive,Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!,happy halloween starting wicked wednesday listening pink floyd leonard cohen get take boy tonight yay,[]
262582875520643072,195836839,negative,I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc,wonder cortese thinking watching 1st half total wank boruc disgrace complete twat saintsfc,['saintsfc']
263823143704068096,377806186,negative,"Austin Rivers needs to get stronger, #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets",austin river need get stronger spur guard muscling tonight started scored 4th hornet,"['Spurs', 'Hornets']"
229228895621242880,116079056,objective-OR-neutral,July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://tl.gd/iifuck ,july 28th national milk chocolate day might say milk chocolate star chocolate cont httptlgdiifuck,[]
261455260277678082,568399773,objective,On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge. From 10:30am until... http://fb.me/Jnyk3a5s ,sunday november 4th olympus expert hand curry store cambridge 1030am httpfbmejnyk3a5s,[]
212393879876534274,175959942,positive,"Happy Valentines Day <3... only if you live in Brazil, otherwise its just another irritating Monday.",happy valentine day 3 live brazil otherwise another irritating monday,[]
264096361081884672,510441175,positive,@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!,real_liam_payne saturday buy ticket tmhtour belgium im happy,['TMHTOUR']
261430691764506624,274713038,positive,"This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert <3 October 25 2011, one of the best day of my life :D",go way fast already year saw avril lavigne concert 3 october 25 2011 one best day life,[]
263947715766005760,122432507,objective-OR-neutral,"So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://fb.me/IXHJC9hD ",many choice gig saturday night ibb rugby club one two twmpath httpfbmeixhjc9hd,[]
261279987494166528,340742345,negative,"How many continents was The Challenge filmed on? ""21?"" okay, what did you fail 2nd grade?",many continent challenge filmed 21 okay fail 2nd grade,[]
264145074210889728,440921948,positive,@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.,timocchipinti going boy girl club clean tomorrow 10am told u bring boot glove welcome,[]
263973153271865344,467855280,objective-OR-neutral,"Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!",last hectic day office b4 3 week asia 1st ifeat singapore taiwan hk chinathen 3 wks jet laggets every time,[]
263651843727585280,197837325,positive,David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://fb.me/1VZJfwcHu ,david letterman interesting show monday located new york city hurricane httpfbme1vzjfwchu,[]
264071379333287936,407070993,neutral,Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://tmblr.co/Z6RXowWOWK1Z ,anonymous asked realized watchin friend youtube account uploaded video httptmblrcoz6rxowwowk1z,[]
264039839274528769,29458389,positive,"November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends & family. YES.",november birthday month election day weekend san fran adamrgarcia naples thanksgiving lot friend family yes,[]
261186156023144448,515983227,negative,I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.,ive tv time still waiting call itv dancing ice though starting think may famous,[]
